id,name_ja,name_en,image_file_path,category,is_dictionary_visible,rarity,faction_ja,faction_en,hp,phy,int,agi,passive_name_ja,passive_name_en,passive_text_ja,passive_text_en,attributes_ja,attributes_en,enchants
14007,トーマス・エジソン,Thomas Edison,Image/Heroes/14007.png,replica,false,RepA,黄竜,KOURYU,459,88,119,88,エジソン・エフェクト,Edison Effect,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のINTを自身のINTの30%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the INT of all allies by 30% of this hero's INT.",理系学問; アメリカ大陸; 機械,Hard Science; America; Machine,
14008,マルコ・ポーロ,Marco Polo,Image/Heroes/14008.png,replica,false,RepA,黄竜,KOURYU,387,112,95,112,東方見聞録,The Travels of Marco Polo,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / 味方全体のHPを回復係数の70%回復 / 自身を自身の最大HPの30%回復した状態で復活 / PHYが最も高い敵のPHYを対象のPHYの40%ダウン,"After this hero dies, {triggerRate}% chance to trigger once. / Heal all allies for 70% of Healing Coefficient. / Revive this hero with 30% of this hero's Max HP. / Decrease the PHY of the enemy with the highest PHY by 40% of target's PHY.",文系学問; 動物; 旅; イタリア,Soft Science; Animal; Journey; Italy,phy_alleviation:30
14009,伊達政宗,Masamune Date,Image/Heroes/14009.png,replica,false,RepA,青龍,SEIRYU,354,157,78,95,独眼竜,One-Eyed Dragon of Ohshu,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 先頭の敵に自身のINTの140%ダメージ / 先頭の敵に自身のINT減少量の70%ダメージ / 中衛の敵のPHY/INT/AGIの最も高い方を敵全体のPHY/INT/AGI増加量合計の30%ダウン / 後衛の敵のPHY/INT/AGIの最も高い方を敵全体のPHY/INT/AGI増加量合計の30%ダウン,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the first enemy equal to 140% of this hero's INT. / Deal damage to the first enemy equal to 70% of this hero's INT decrease. / Decrease the midline enemy's highest PHY/INT/AGI by 30% of the total PHY/INT/AGI increase of all enemies. / Decrease the backline enemy's highest PHY/INT/AGI by 30% of the total PHY/INT/AGI increase of all enemies.",戦国; 隻眼,Sengoku; One-eyed,
14010,王キ,Wang Ki,Image/Heroes/14010.png,replica,false,RepA,朱雀,SUZAKU,468,150,71,71,大将軍,The generalissimo,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / 味方全体のPHYを自身のPHYの70%アップ / 味方全体のチャージを対象のPHYの250%アップ,"After this hero dies, {triggerRate}% chance to trigger once. / Increase the PHY of all allies by 70% of this hero's PHY. / Increase the CHARGE of all allies by 250% of target's PHY.",秦; 長柄武器,Qin; Pole weapon,
14011,マルクス,Karl Marx,Image/Heroes/14011.png,replica,false,RepA,白虎,BYAKKO,375,78,157,88,資本論,Das Kapital,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / 味方全体のINTを自身のINTの20 ~ 30%アップ / 敵全体に{successRate}%の確率で睡眠を付与 / 自身を自身の最大HPの10%回復した状態で復活,"After this hero dies, {triggerRate}% chance to trigger once. / Increase the INT of all allies by 20 ~ 30% of this hero's INT. / {successRate}% chance to inflict Sleep on all enemies. / Revive this hero with 10% of this hero's Max HP.",文系学問; 革命; ドイツ,Soft Science; Revolution; Germany,
14012,沖田総司,Soji Okita,Image/Heroes/14012.png,replica,false,RepA,青龍,SEIRYU,303,102,88,157,三段突き,Three Stage Thrust,自身のHPが50%未満の時に{triggerRate}%の確率で1回だけ発動 / 「先頭の敵に自身のPHYの50%ダメージ」を3回繰り返す,"If this hero's HP is less than 50% , {triggerRate}% chance to trigger once. / [3 times]Deal damage to the first enemy equal to 50% of this hero's PHY.",幕末; 新撰組,Bakumatsu; Shinsengumi,
14013,チャイコフスキー,Pyotr Tchaikovsky,Image/Heroes/14013.png,replica,false,RepA,玄武,GENBU,375,78,126,119,白鳥の湖,Swan Lake,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / 自身を自身の最大HPの20%回復した状態で復活 / 自身のAGIを自身のINTの30%アップ,"After this hero dies, {triggerRate}% chance to trigger once. / Revive this hero with 20% of this hero's Max HP. / Increase this hero's AGI by 30% of this hero's INT.",音楽; 動物; ロシア,Music; Animal; Russia,
14014,マリー・アントワネット,Marie Antoinette,Image/Heroes/14014.png,replica,false,RepA,玄武,GENBU,480,88,112,88,ブリオッシュート,Brioche shoot,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 敵全体に自身のINTの25%ダメージ / 自身のHPを与えたダメージの30%回復 / 自身に{successRate}%の確率で毒を付与,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to all enemies equal to 25% of this hero's INT. / Heal this hero for 30% of damage dealt. / {successRate}% chance to inflict Poison on this hero.",政治; 女性; フランス,Politics; Female; France,
14015,楊貴妃,Yang Guifei,Image/Heroes/14015.png,replica,false,RepA,玄武,GENBU,267,86,146,127,傾国の美女,Imperial consort,バトル開始時に{triggerRate}%の確率で発動 / INTが最も低い敵のAGIを自身のINTの130%ダウン / INTが最も低い敵のAGIを対象のINTの40%アップ,"At the start of battle, {triggerRate}% chance to trigger. / Decrease the AGI of the enemy with the lowest INT by 130% of this hero's INT. / Increase the AGI of the enemy with the lowest INT by 40% of target's INT.",音楽; 女性; 中国; 芸能; 世界三大美女,Music; Female; China; Performing Arts; Top three beauties of all times and places,
14016,呂布,Lü Bu,Image/Heroes/14016.png,replica,false,RepA,黄竜,KOURYU,495,142,67,74,人中に呂布あり,Kingslayer,バトル開始時に{triggerRate}%の確率で発動 / 自身のPHYを自身のPHYの10%アップ / 先頭の敵に自身のPHYの60%ダメージ / 敵全体に{successRate}%の確率で恐怖を付与,"At the start of battle, {triggerRate}% chance to trigger. / Increase this hero's PHY by 10% of this hero's PHY. / Deal damage to the first enemy equal to 60% of this hero's PHY. / {successRate}% chance to inflict Fear on all enemies.",三国志; 長柄武器,Romance of the Three Kingdoms; Pole weapon,
14017,キュリー夫人,Marie Curie,Image/Heroes/14017.png,replica,false,RepA,黄竜,KOURYU,267,86,150,123,プチ・キュリー,Petit Curie,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のINTの10 ~ 15%アップ / 味方全体のHPを回復係数の25%回復 / 味方全体のシールドを対象のPHYの100%に更新,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 10 ~ 15% of this hero's INT. / Heal all allies for 25% of Healing Coefficient. / Set the SHIELD of all allies to 100% of target's PHY if higher.",理系学問; 女性; ヨーロッパ,Hard Science; Female; Poland,
14018,孫権,Sun Quan,Image/Heroes/14018.png,replica,false,RepA,朱雀,SUZAKU,405,104,86,123,若き後継者,Young successor,敵全体のHP合計が50%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のPHYを自身のPHYの20%アップ / 自身のINTを自身のINTの20%アップ / 自身のAGIを自身のAGIの20%アップ / 自身に{successRate}%の確率でバリアを付与 / 自身に100%の確率でデコイを付与,"If the total HP of all enemies is less than 50% , {triggerRate}% chance to trigger once. / Increase this hero's PHY by 20% of this hero's PHY. / Increase this hero's INT by 20% of this hero's INT. / Increase this hero's AGI by 20% of this hero's AGI. / {successRate}% chance to inflict Barrier on this hero. / 100% chance to inflict Decoy on this hero.",指導者; 三国志; 呉,Head; Romance of the Three Kingdoms; Wu,
14019,カメハメハ大王,Kamehameha I,Image/Heroes/14019.png,replica,false,RepA,玄武,GENBU,291,131,123,97,ママラホエ・カナヴィ,Mamalahoe Kanawai,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 自身のHPを受けたダメージの70%回復 / 自身のシールドを150 ~ 250に更新,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Heal this hero for 70% of damage taken. / Set this hero's SHIELD to 150 ~ 250 if higher.",指導者; 政治; アメリカ大陸; 長柄武器,Head; Politics; America; Pole weapon,
14020,カラミティ・ジェーン,Calamity Jane,Image/Heroes/14020.png,replica,false,RepA,黄竜,KOURYU,381,74,131,116,法廷の疫病神,Court Calamity,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / PHYが最も高い敵のPHYを自身のINTの15%ダウン / INTが最も高い敵のINTを自身のINTの15%ダウン / AGIが最も高い敵のAGIを自身のINTの10%ダウン,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the PHY of the enemy with the highest PHY by 15% of this hero's INT. / Decrease the INT of the enemy with the highest INT by 15% of this hero's INT. / Decrease the AGI of the enemy with the highest AGI by 10% of this hero's INT.",女性; 銃火器; 決闘; ウェスタン,Female; Firearms; Duel; Western,
14021,ゴッホ,Vincent van Gogh,Image/Heroes/14021.png,replica,false,RepA,玄武,GENBU,336,67,157,112,ひまわり,Sunflowers,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のINTを自身のINTの30%アップ / 自身に{successRate}%の確率で混乱を付与,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the INT of all allies by 30% of this hero's INT. / {successRate}% chance to inflict Confusion on this hero.",美術; ヨーロッパ,Art; Poland,
14022,巴御前,Tomoe Gozen,Image/Heroes/14022.png,replica,false,RepA,朱雀,SUZAKU,264,172,49,139,最後のいくさしてみせ奉らん,My last job,自身のHPが30%未満の時に{triggerRate}%の確率で1回だけ発動 / INTが最も高い敵に自身のPHYの160%ダメージ / 自身に自身のPHYの20 ~ 40%ダメージ,"If this hero's HP is less than 30% , {triggerRate}% chance to trigger once. / Deal damage to the enemy with the highest INT equal to 160% of this hero's PHY. / Deal damage to this hero equal to 20 ~ 40% of this hero's PHY.",女性; 平安鎌倉; 長柄武器,Female; Heian-Kamakura; Pole weapon,
14023,趙雲,Zhao Yun,Image/Heroes/14023.png,replica,false,RepA,玄武,GENBU,243,154,67,146,虎威将軍,Tiger general,敵の誰かがActive Skillを使用した後に{triggerRate}%の確率で発動 / 敵全体のINTを対象のINT増加量の50%ダウン / AGIが最も高い敵のAGIを対象のAGI増加量の50%ダウン,"After an enemy uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the INT of all enemies by 50% of target's INT increase. / Decrease the AGI of the enemy with the highest AGI by 50% of target's AGI increase.",三国志; 蜀; 長柄武器,Romance of the Three Kingdoms; Shu; Pole weapon,
14024,岳飛,Yue Fei,Image/Heroes/14024.png,replica,false,RepA,朱雀,SUZAKU,288,131,97,124,尽忠報国,Show the flag,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 最後尾の敵に自身のPHY/INT/AGI増加量合計の60 ~ 70%ダメージ / 自身のHPを自身のPHY/INT/AGI増加量合計の60 ~ 70%回復,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the last enemy equal to 60 ~ 70% of the total PHY/INT/AGI increase of this hero. / Heal this hero for 60 ~ 70% of the total PHY/INT/AGI increase of this hero.",戦術; 中国; 長柄武器,Tactics; China; Pole weapon,adversity:50
14025,武田信玄,Takeda Shingen,Image/Heroes/14025.png,replica,false,RepA,青龍,SEIRYU,402,116,97,101,風林火山,Furinkazan,自身のHPが40%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のPHYを自身の最大HPの10 ~ 25%アップ / 味方全体のAGIを自身の最大HPの10 ~ 25%アップ,"If this hero's HP is less than 40% , {triggerRate}% chance to trigger once. / Increase the PHY of all allies by 10 ~ 25% of this hero's Max HP. / Increase the AGI of all allies by 10 ~ 25% of this hero's Max HP.",戦術; 戦国,Tactics; Sengoku,
14026,カエサル,Julius Caesar,Image/Heroes/14026.png,replica,false,RepA,青龍,SEIRYU,366,131,56,139,来た、見た、勝った,I came I saw I conquered,自身のHPが60%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のPHYを自身のPHYの20 ~ 30%アップ / 敵全体のINTを自身のPHYの25 ~ 35%ダウン / 先頭の敵に敵全体のINT減少量合計の20 ~ 40%ダメージ,"If this hero's HP is less than 60% , {triggerRate}% chance to trigger once. / Increase the PHY of all allies by 20 ~ 30% of this hero's PHY. / Decrease the INT of all enemies by 25 ~ 35% of this hero's PHY. / Deal damage to the first enemy equal to 20 ~ 40% of the total INT decrease of all enemies.",指導者; 政治; 文系学問; ローマ,Head; Politics; Soft Science; Rome,
14027,土方歳三,Hijikata Toshizo,Image/Heroes/14027.png,replica,false,RepA,青龍,SEIRYU,399,135,56,124,鬼の副長,Hard‐hearted Vice captain,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 先頭の敵のAGIを自身のPHYの15%ダウン / HPが最も低い味方のPHYを自身のPHYの30%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the first enemy's AGI by 15% of this hero's PHY. / Increase the PHY of the ally with the lowest HP by 30% of this hero's PHY.",幕末; 新撰組,Bakumatsu; Shinsengumi,
14028,ダーウィン,Charles Darwin,Image/Heroes/14028.png,replica,false,RepA,黄竜,KOURYU,354,60,131,139,種の起源,On the Origin of Species,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 敵全体のPHYを対象のPHY増加量の85%ダウン / 敵全体のAGIを対象のAGI増加量の85%ダウン,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the PHY of all enemies by 85% of target's PHY increase. / Decrease the AGI of all enemies by 85% of target's AGI increase.",理系学問; 動物; イギリス,Hard Science; Animal; England,adversity:80
14029,ヤマトタケル,Yamato Takeru,Image/Heroes/14029.png,replica,false,RepA,青龍,SEIRYU,366,131,75,120,三種の神器,Three Sacred Treasures,最後尾の敵Active Skillを使用した後に{triggerRate}%の確率で発動 / 敵全体のPHY/INT/AGIの最も低い方を対象のPHY/INT/AGI増加量合計の40%アップ / 敵全体のPHY/INT/AGIの最も高い方を対象のPHY/INT/AGI増加量合計の30%ダウン,"After the last enemy uses an Active Skill, {triggerRate}% chance to trigger. / Increase the lowest PHY/INT/AGI of all enemies by 40% of the total PHY/INT/AGI increase of target. / Decrease the highest PHY/INT/AGI of all enemies by 30% of the total PHY/INT/AGI increase of target.",日本; 伝承,Japan; Traditional,
14030,モーツァルト,Wolfgang Amadeus Mozart,Image/Heroes/14030.png,replica,false,RepA,玄武,GENBU,324,49,160,131,アイネ・クライネ・ナハトムジーク,Eine kleine Nachtmusik,自身のPHY/INT/AGI合計が元の値の70%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体のPHYを自身のPHY/INT/AGI減少量合計の40%ダウン / 敵全体のINTを自身のPHY/INT/AGI減少量合計の40%ダウン / 敵全体のAGIを自身のPHY/INT/AGI減少量合計の40%ダウン,"If the total PHY/INT/AGI of this hero is less than 70% of its original value, {triggerRate}% chance to trigger once. / Decrease the PHY of all enemies by 40% of the total PHY/INT/AGI decrease of this hero. / Decrease the INT of all enemies by 40% of the total PHY/INT/AGI decrease of this hero. / Decrease the AGI of all enemies by 40% of the total PHY/INT/AGI decrease of this hero.",音楽; オーストリア,Music; Austria,
14031,平将門,Taira no Masakado,Image/Heroes/14031.png,replica,false,RepA,青龍,SEIRYU,435,146,60,97,首塚伝説,Legend of Kubizuka,自身が死亡した後に{triggerRate}%の確率で1回だけ発動 / 敵全体に自身のPHYの70%ダメージ / 敵全体に{successRate}%の確率で恐怖を付与,"After this hero dies, {triggerRate}% chance to trigger once. / Deal damage to all enemies equal to 70% of this hero's PHY. / {successRate}% chance to inflict Fear on all enemies.",平安鎌倉; 呪い,Heian-Kamakura; Curse,
14032,上杉謙信,Uesugi Kenshin,Image/Heroes/14032.png,replica,false,RepA,朱雀,SUZAKU,312,97,116,131,毘沙門天の化身,Incarnation of Bashamon,自身のHPが40%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のINTを自身の最大HPの10 ~ 25%アップ / 味方全体のAGIを自身の最大HPの10 ~ 25%アップ,"If this hero's HP is less than 40% , {triggerRate}% chance to trigger once. / Increase the INT of all allies by 10 ~ 25% of this hero's Max HP. / Increase the AGI of all allies by 10 ~ 25% of this hero's Max HP.",戦国,Sengoku,
14033,エイブラハム・リンカーン,Abraham Lincoln,Image/Heroes/14033.png,replica,false,RepA,青龍,SEIRYU,300,82,146,120,奴隷解放宣言,Emancipation Proclamation,味方全体のHP合計が50%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のHPを回復係数の50%回復 / 敵全体に自身のINTの40 ~ 50%ダメージ,"If the total HP of all allies is less than 50% , {triggerRate}% chance to trigger once. / Heal all allies for 50% of Healing Coefficient. / Deal damage to all enemies equal to 40 ~ 50% of this hero's INT.",政治; アメリカ大陸; アメリカンドリーム,Politics; America; American Dream,
14034,サトシ・ナカモト OMEGA CC,SATOSHI・NAKAMOTO OMEGA CC,Image/Heroes/14034.png,replica,false,RepA,白虎,BYAKKO,411,139,48,124,マイニング OMEGA CC,Mining OMEGA CC,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 最後尾の味方のPHYを自身のPHYの25 ~ 30%アップ / 最後尾の味方のAGIを自身のPHYの25 ~ 30%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the last ally's PHY by 25 ~ 30% of this hero's PHY. / Increase the last ally's AGI by 25 ~ 30% of this hero's PHY.",理系学問; 謎,Hard Science; Mystery,int_alleviation:30
14035,近藤勇,Kondo Isami,Image/Heroes/14035.png,replica,false,RepA,青龍,SEIRYU,447,148,51,100,長曽祢虎徹,Nagasone Konetsu,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のPHYの30%アップ / 自身に{successRate}%の確率で混乱を付与,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 30% of this hero's PHY. / {successRate}% chance to inflict Confusion on this hero.",幕末; 新撰組,Bakumatsu; Shinsengumi,
14036,黒髭,Blackbeard,Image/Heroes/14036.png,replica,false,RepA,白虎,BYAKKO,393,126,55,136,クイーン・アンズ・リベンジ,Queen Anne's Revenge,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 最後尾の敵のAGIを自身のAGIの10 ~ 20%ダウン / 自身のAGIを自身のAGIの10 ~ 20%アップ / 自身のHPを自身のAGIの10 ~ 20%回復,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Decrease the last enemy's AGI by 10 ~ 20% of this hero's AGI. / Increase this hero's AGI by 10 ~ 20% of this hero's AGI. / Heal this hero for 10 ~ 20% of this hero's AGI.",海; 銃火器; アメリカ大陸; 黒ひげ海賊団,Sea; Firearms; America; Blackbeard Pirates,
14037,関羽,Guan Yu,Image/Heroes/14037.png,replica,false,RepA,玄武,GENBU,357,141,90,98,過五関斬六将,after crossing five passes and slaying six generals,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 自身に自身の最大HPの5 ~ 10%ダメージ / 自身のPHYを自身のHP減少量の20%アップ / 先頭の敵に自身のPHYの40 ~ 50%ダメージ / 自身のPHYを自身のHP減少量の15%ダウン,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to this hero equal to 5 ~ 10% of this hero's Max HP. / Increase this hero's PHY by 20% of this hero's HP decrease. / Deal damage to the first enemy equal to 40 ~ 50% of this hero's PHY. / Decrease this hero's PHY by 15% of this hero's HP decrease.",三国志; 蜀; 長柄武器; 桃園の誓い,Romance of the Three Kingdoms; Shu; Pole weapon; Oath of the Peach Garden,
14038,ブリュンヒルド,Brunhild,Image/Heroes/14038.png,replica,false,RepA,朱雀,SUZAKU,282,167,52,135,冥府への旅,Brynhild's Hel-Ride,自身のHPが25%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のPHYを自身のPHYの500%アップ / 自身のAGIを自身のAGIの500%アップ / 自身のHPを自身の最大HPの40%回復,"If this hero's HP is less than 25% , {triggerRate}% chance to trigger once. / Increase this hero's PHY by 500% of this hero's PHY. / Increase this hero's AGI by 500% of this hero's AGI. / Heal this hero for 40% of this hero's Max HP.",女性; ドイツ; 伝承,Female; Germany; Traditional,reduction:20
14039,西郷隆盛,Saigō Takamori,Image/Heroes/14039.png,replica,false,RepA,青龍,SEIRYU,474,109,121,60,田原坂,Tabaru Slope,自身のHPが50%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体のINTを対象のINTの30 ~ 40%ダウン / 敵全体に{successRate}%の確率で睡眠を付与,"If this hero's HP is less than 50% , {triggerRate}% chance to trigger once. / Decrease the INT of all enemies by 30 ~ 40% of target's INT. / {successRate}% chance to inflict Sleep on all enemies.",動物; 幕末,Animal; Bakumatsu,
14040,韓信,Han Xin,Image/Heroes/14040.png,replica,false,RepA,朱雀,SUZAKU,384,163,92,65,国士無双,Kokushimuso,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 最後尾の敵に自身のPHYの120%ダメージ,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the last enemy equal to 120% of this hero's PHY.",秦; 長柄武器,Qin; Pole weapon,
14041,ニコラ・テスラ,Nikola Tesla,Image/Heroes/14041.png,replica,false,RepA,黄竜,KOURYU,327,130,62,147,テスラコイル,Tesla coil,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHYを自身のPHYの30%アップ / 味方全体の混乱を{successRate}%の確率で解除,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase the PHY of all allies by 30% of this hero's PHY. / {successRate}% chance to remove Confusion from all allies.",理系学問; ヨーロッパ; 機械,Hard Science; Poland; Machine,
14042,ブッダ,Buddha,Image/Heroes/14042.png,replica,false,RepA,白虎,BYAKKO,645,48,137,48,悟り,Buddhist enlightenment,バトル開始時に{triggerRate}%の確率で発動 / 味方全体のINTを対象のINT増加量の40%ダウン / 味方全体のAGIを対象のAGI増加量の40%ダウン / 味方全体のINTを自身のINTの15%アップ / 味方全体のAGIを自身のAGIの25%アップ,"At the start of battle, {triggerRate}% chance to trigger. / Decrease the INT of all allies by 40% of target's INT increase. / Decrease the AGI of all allies by 40% of target's AGI increase. / Increase the INT of all allies by 15% of this hero's INT. / Increase the AGI of all allies by 25% of this hero's AGI.",文系学問; 信仰; 伝承; アジア; 手塚,Soft Science; Faith; Traditional; Asia; TEZUKA,
14043,鉄腕アトム,Astro boy,Image/Heroes/14043.png,replica,false,RepA,白虎,BYAKKO,330,123,80,135,10万馬力,100000 horsepower,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / 自身のPHYを自身のPHYの15%アップ,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's PHY by 15% of this hero's PHY.",決闘; 日本; 格闘; 機械; 手塚,Duel; Japan; Grappling; Machine; TEZUKA,
14044,ファーブル,Jean-Henri Fabre,Image/Heroes/14044.png,replica,false,RepA,黄竜,KOURYU,360,85,144,99,動物行動学,ethology,自身のHPが80%未満の時に{triggerRate}%の確率で1回だけ発動 / 自身のINTを自身のINTの100%ダウン / PHYが最も高い味方のPHYを自身のINT減少量の75%アップ / 味方全体のHPを自身のINT減少量の45%回復,"If this hero's HP is less than 80% , {triggerRate}% chance to trigger once. / Decrease this hero's INT by 100% of this hero's INT. / Increase the PHY of the ally with the highest PHY by 75% of this hero's INT decrease. / Heal all allies for 45% of this hero's INT decrease.",理系学問; フランス,Hard Science; France,
14045,ランスロット,Lancelot,Image/Heroes/14045.png,replica,false,RepA,黄竜,KOURYU,471,120,82,89,湖の騎士,Lancelot of the Lake,自身がActive Skillでダメージを受けた後に{triggerRate}%の確率で発動 / 自身のPHYを受けたダメージの15%アップ / AGIが最も低い味方のAGIを受けたダメージの20%アップ / AGIが最も高い味方のAGIを受けたダメージの20%アップ,"After this hero takes damage from an Active Skill, {triggerRate}% chance to trigger. / Increase this hero's PHY by 15% of damage taken. / Increase the AGI of the ally with the lowest AGI by 20% of damage taken. / Increase the AGI of the ally with the highest AGI by 20% of damage taken.",伝承; ケルト; 長柄武器; 円卓の騎士,Traditional; Celtic; Pole weapon; Knights of the Round Table,
14046,ラスプーチン,Grigori Rasputin,Image/Heroes/14046.png,replica,false,RepA,白虎,BYAKKO,501,77,83,121,ロシアの怪僧,Russia’s Mad Monk,自身がActive Skillを使用した後に{triggerRate}%の確率で発動 / PHYが最も低い敵に敵全体のINT増加量合計の33%ダメージ / INTが最も低い敵に敵全体のPHY増加量合計の33%ダメージ / 味方全体のHPを敵全体のINT増加量合計の13%回復 / 味方全体のHPを敵全体のPHY増加量合計の13%回復,"After this hero uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the enemy with the lowest PHY equal to 33% of the total INT increase of all enemies. / Deal damage to the enemy with the lowest INT equal to 33% of the total PHY increase of all enemies. / Heal all allies for 13% of the total INT increase of all enemies. / Heal all allies for 13% of the total PHY increase of all enemies.",政治; オカルト; ロシア,Politics; Occult; Russia,
14047,ハンニバル,Hannibal,Image/Heroes/14047.png,replica,false,RepA,朱雀,SUZAKU,246,116,104,146,豊穣神バアルの雷光,Fertility god Baal's Lightning,敵の誰かがActive Skillを使用した後に{triggerRate}%の確率で発動 / HPが最も低い敵に味方全体のAGI減少量合計の100%ダメージ / 味方全体に敵全体のAGI減少量合計の80%ダメージ,"After an enemy uses an Active Skill, {triggerRate}% chance to trigger. / Deal damage to the enemy with the lowest HP equal to 100% of the total AGI decrease of all allies. / Deal damage to all allies equal to 80% of the total AGI decrease of all enemies.",指導者; 戦術; 地中海; 隻眼,Head; Tactics; Mediterranean; One-eyed,
14048,周瑜,Zhou Yu,Image/Heroes/14048.png,replica,false,RepA,朱雀,SUZAKU,375,98,147,78,赤壁の戦い,Battle of Red Cliffs,敵の誰かがActive Skillを使用した後に{triggerRate}%の確率で発動 / 味方全体のPHY/INTの高い方を自身のINTの20 ~ 25%アップ / 自身に{successRate}%の確率で恐怖を付与,"After an enemy uses an Active Skill, {triggerRate}% chance to trigger. / Increase the higher PHY/INT of all allies by 20 ~ 25% of this hero's INT. / {successRate}% chance to inflict Fear on this hero.",戦術; 政治; 三国志; 呉,Tactics; Politics; Romance of the Three Kingdoms; Wu,
14049,夏侯惇,Xiahou Dun,Image/Heroes/14049.png,replica,false,RepA,白虎,BYAKKO,426,74,136,96,隻眼の豪傑,One-eyed great man,自身のHPが50%未満の時に{triggerRate}%の確率で1回だけ発動 / 「最後尾の敵に自身のINTの35%ダメージ」を4回繰り返す,"If this hero's HP is less than 50% , {triggerRate}% chance to trigger once. / [4 times]Deal damage to the last enemy equal to 35% of this hero's INT.",政治; 三国志; 魏; 隻眼,Politics; Romance of the Three Kingdoms; Wei; One-eyed,
14050,司馬懿仲達,Sima Yi Zhongda,Image/Heroes/14050.png,replica,false,RepA,白虎,BYAKKO,399,66,148,101,戦術五事,Five essentials to war,味方全体のHP合計が50%未満の時に{triggerRate}%の確率で1回だけ発動 / 味方全体のAGIを自身のAGI増加量の130%アップ / 味方全体のAGIを自身のAGI減少量の130%アップ / 味方全体のAGIを自身のAGIの5 ~ 10%アップ,"If the total HP of all allies is less than 50% , {triggerRate}% chance to trigger once. / Increase the AGI of all allies by 130% of this hero's AGI increase. / Increase the AGI of all allies by 130% of this hero's AGI decrease. / Increase the AGI of all allies by 5 ~ 10% of this hero's AGI.",戦術; 三国志; 魏,Tactics; Romance of the Three Kingdoms; Wei,
14051,ラーマ,Rama,Image/Heroes/14051.png,replica,false,RepA,白虎,BYAKKO,321,99,98,144,マハー・アヴァターラ,Maha avatara,自身のHPが50%未満の時に{triggerRate}%の確率で1回だけ発動 / 敵全体のPHYを自身のAGIの25%ダウン / 敵全体のINTを自身のAGIの25%ダウン / 敵全体のAGIを自身のAGIの25%ダウン,"If this hero's HP is less than 50% , {triggerRate}% chance to trigger once. / Decrease the PHY of all enemies by 25% of this hero's AGI. / Decrease the INT of all enemies by 25% of this hero's AGI. / Decrease the AGI of all enemies by 25% of this hero's AGI.",旅; 伝承; 弓; アジア,Journey; Traditional; Bow; Asia,
