id,name_ja,name_en,image_file_path,hp,phy,int,agi,trend_hp,trend_phy,trend_int,trend_agi,active_skill_ids,active_skill_names_ja,active_skill_descriptions_ja,passive_skill_id,passive_skill_name_ja,passive_skill_description_ja
1135,ゴースト・近藤勇,Ghost Kondo Isami,Image/Enemies/436.png,867,299,51,165,44,45,7,24,2470/2414/3123,仏の掌; クラーケン; バンディットバイト,敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine] | 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に75%分のダメージ [LE2-Ocean] / 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に75%分のダメージ | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1126,長曽祢虎徹,Active時30%の確率で味方全員のPHYをこのヒーローのPHYの30%分アップし、このヒーローは混乱することがある
1136,ゴースト・黒髭,Ghost Blackbeard,Image/Enemies/506.png,1131,126,55,246,57,19,8,36,2632/2632/3114,狩人の恋唄; 狩人の恋唄; フル・スロットル,状態異常解除 | 状態異常解除 | 自分のAGIを5％アップし、先頭の敵のAGIをAGIの5％分ダウン,1127,クイーン・アンズ・リベンジ,アクティブ時30%の確率で最後尾の敵のAGIを自分のAGIの10-20%ダウンし、自分のAGIを自分のAGIの10-20%分アップし、自分のHPを自分のAGIの10-20%分回復する
1137,ゴースト・ツタンカーメン,Ghost Tutankhamun,Image/Enemies/500.png,1089,326,72,164,48,42,9,21,2251/2003/3002,グレイトホーン; 英雄の一撃; レッドストライク,敵全体にPHYの50~60%分ダメージを与え、自分のPHYを5%ダウン | 先頭の敵にPHYの70〜80％分ダメージを与え、自分のPHYを10％アップ | 先頭の敵にPHYの40~60%分ダメージ,1135,ファラオの呪い,バトル開始時、敵全員のHPに自分のPHYの80％ダメージ
1138,ゴースト・アレキサンダー,Ghost Alexander the Great,Image/Enemies/463.png,708,275,119,277,32,37,15,36,2518/2446/3002,パラケルススの一閃; ソノラ; レッドストライク,最もAGIの高い敵にPHYの60-70%ダメージを与え、最もAGIの高い敵を恐怖状態にすることがある。最もAGIの高い敵のPHYを10％ダウン | 最もHPの低い敵にPHYの30-50%分のダメージを与え、最後尾の敵に恐怖効果を与えることがある [LE6] | 先頭の敵にPHYの40~60%分ダメージ,1111,征服王の偉業,初死亡時、先頭の味方にこのヒーローのPHYとINTとAGIのそれぞれ120％-140%分アップ
1139,ゴースト・源義経,Ghost Minamoto no Yoshitsune,Image/Enemies/459.png,789,339,52,233,36,46,7,31,2064/2562/3002,剣豪の一撃; 死のアルカナ; レッドストライク,先頭の敵にPHYの60〜70%分ダメージを与え、先頭の敵のPHYを自分のPHYの5％分ダウン | 一番PHYの低い敵のHPに自分のPHYの65-75%ダメージ、一番PHYの低い敵のINTを自分のPHYの10%ダウン | 先頭の敵にPHYの40~60%分ダメージ,1113,鵯越の逆落とし,自分がActiveSkillを使用した後、50%の確率で発動 : 自分のAGIを、自分のAGIの20%分アップ / 一番INTの高い敵のPHYを、自分のPHYの20%分ダウン / 一番INTの高い敵を恐怖にすることがある
1140,ゴースト・チンギス・ハン,Ghost Genghis Khan,Image/Enemies/451.png,906,312,60,249,40,41,7,32,2469/2647/3123,温州路; ブバスティスの女主; バンディットバイト,敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ [LE9 - Tangerine] / 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ | 最後尾にPHY攻撃、味方全体のPHY30％、INT20％戻し | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1058,蒼狼,自分がActiveSkillでダメージを受けた後、100%の確率で発動 : 先頭の敵のHPに、自分のPHYの40%分ダメージ / 自分のCHARGEを、敵全体のAGI増加分合計の25%-35%分アップ
1141,ゴースト・チンギス・ハン,Ghost Genghis Khan,Image/Enemies/451.png,900,316,54,257,39,41,7,33,2469/2647/3123,温州路; ブバスティスの女主; バンディットバイト,敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ [LE9 - Tangerine] / 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ | 最後尾にPHY攻撃、味方全体のPHY30％、INT20％戻し | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1058,蒼狼,自分がActiveSkillでダメージを受けた後、100%の確率で発動 : 先頭の敵のHPに、自分のPHYの40%分ダメージ / 自分のCHARGEを、敵全体のAGI増加分合計の25%-35%分アップ
1142,ゴースト・ジャンヌ・ダルク,Ghost Joan of Arc,Image/Enemies/429.png,1056,214,234,109,47,29,30,14,2897/2729/3122,紫電一閃; ディバイン・ブレイズ・ブレス; ブーメランシュート,"自分のPHYを、自分のINTの100%分アップ / 一番HPの低い敵のHPに、自分のPHYの60%-65%分ダメージ / 自分のPHYを、自分のINTの95%分ダウン / 一番HPの低い敵を衰弱状態にすることがある | PHY全体25-30,INT全体25-30 | 最後尾の敵のHPに、自分のINTの40%-60%分ダメージ",1027,オルレアンの乙女,自分がActiveSkillでダメージを受けた後、100%の確率で発動 : 味方全員のPHYを、自分のINTの10%-25%分アップ / 敵全員のAGIを、自分のPHYの5%分ダウン / 先頭の味方に100%の確率でデコイを付与する
1143,ゴースト・アインシュタイン,Ghost Albert Einstein,Image/Enemies/427.png,1026,70,292,240,44,9,37,30,3125/2090/2824,シープソング; 女王の威光; スピリット オブ グレープ,先頭の敵のHPに、自分のINTの30%分ダメージ / 先頭の敵を睡眠状態にすることがある | 最もHPが低い味方に70〜80%の回復効果を与え、先頭の味方のINTをINTの10％分アップ | 一番HPの低い味方のPHYを、対象のHP減少分の10%-25%分アップ / 一番HPの低い味方のHPを、回復係数の50%-65%分回復,1030,相対性理論,自分がActive時40%の確率で、味方全体のPHY / AGIをINTの30%分アップ
1144,ゴースト・アーサー王,Ghost King Arthur,Image/Enemies/461.png,903,357,50,240,39,45,6,30,2003/2063/3002,英雄の一撃; 天下統一の一斬; レッドストライク,先頭の敵にPHYの70〜80％分ダメージを与え、自分のPHYを10％アップ | 先頭の敵にPHYの65〜75％分ダメージを与え、先頭の敵のPHYを自分のPHYの10％分ダウン | 先頭の敵にPHYの40~60%分ダメージ,1026,エクスカリバー,自分がActiveSkillを使用した後、50%の確率で発動 : 先頭の敵のHPに、自分のPHYの50%分ダメージ / 自分のHPを、回復係数の30%分回復
1145,ゴースト・アーサー王,Ghost King Arthur,Image/Enemies/461.png,897,345,64,240,38,44,8,30,2003/2063/3002,英雄の一撃; 天下統一の一斬; レッドストライク,先頭の敵にPHYの70〜80％分ダメージを与え、自分のPHYを10％アップ | 先頭の敵にPHYの65〜75％分ダメージを与え、先頭の敵のPHYを自分のPHYの10％分ダウン | 先頭の敵にPHYの40~60%分ダメージ,1026,エクスカリバー,自分がActiveSkillを使用した後、50%の確率で発動 : 先頭の敵のHPに、自分のPHYの50%分ダメージ / 自分のHPを、回復係数の30%分回復
1146,ゴースト・アインシュタイン,Ghost Albert Einstein,Image/Enemies/427.png,1146,73,304,174,50,9,39,22,2335/2824/3003,復活の奇跡; スピリット オブ グレープ; ブルーブロッサム,最もHPが低い味方に50〜60%の回復効果を与え、味方全体のPHYをその味方のダウンしている分の25％分PHYをアップし、味方全体のINTをその味方のダウンしている分の25％分INTをアップ | 一番HPの低い味方のPHYを、対象のHP減少分の10%-25%分アップ / 一番HPの低い味方のHPを、回復係数の50%-65%分回復 | 先頭の味方のINT / AGIをINTの10％分アップ,1030,相対性理論,自分がActive時40%の確率で、味方全体のPHY / AGIをINTの30%分アップ
1147,ゴースト・リチャード1世,Ghost Richard I,Image/Enemies/426.png,957,354,73,201,41,45,9,25,2469/2469/3123,温州路; 温州路; バンディットバイト,敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ [LE9 - Tangerine] / 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ | 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ [LE9 - Tangerine] / 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1151,騎士道の華,アクティブ40%、自分のPHY30%アップ、一番AGIの高い敵のPHYを対象のAGIの30%ダウン、一番AGIの高い敵を出血状態にする
1148,ゴースト・項羽,Ghost Xiang Yu,Image/Enemies/893.png,1086,302,66,205,47,39,8,26,2647/2413/3130,ブバスティスの女主; リヴァイアサン; ホットチリペッパー,最後尾にPHY攻撃、味方全体のPHY30％、INT20％戻し | 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ [LE2-Ocean] / 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ | 味方全員のHPを、PHY回復係数の20%分回復,1168,西楚の覇王,自分がActiveSkillを使用した後、50%の確率で発動 : 味方全員のPHYを、対象のPHY低下分の80%分アップ / 味方全員のINTを、対象のINT低下分の80%分アップ / 最もINTの低い敵のPHYを、対象のPHYの30%分ダウン / 最もINTの低い敵のHPに、敵全体のPHY低下分合計の100%分ダメージ
1149,ゴースト・虞美人,Ghost Consort Yu,Image/Enemies/466.png,852,328,104,236,36,42,13,29,2413/2413/3123,リヴァイアサン; リヴァイアサン; バンディットバイト,前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ [LE2-Ocean] / 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ | 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ [LE2-Ocean] / 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1150,破滅哀歌,バトル開始時、敵全員のPHYを自分のPHYの50%ダウン、味方全員のPHYを自分のPHYの50%ダウン
1150,ゴースト・項羽,Ghost Xiang Yu,Image/Enemies/893.png,951,330,61,244,40,42,8,30,2695/2413/3123,マハー・デーヴィ・リグ; リヴァイアサン; バンディットバイト,先頭＋中衛PHY | 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ [LE2-Ocean] / 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1168,西楚の覇王,自分がActiveSkillを使用した後、50%の確率で発動 : 味方全員のPHYを、対象のPHY低下分の80%分アップ / 味方全員のINTを、対象のINT低下分の80%分アップ / 最もINTの低い敵のPHYを、対象のPHYの30%分ダウン / 最もINTの低い敵のHPに、敵全体のPHY低下分合計の100%分ダメージ
1151,ゴースト・ブリュンヒルド,Ghost Brunhild,Image/Enemies/473.png,897,347,53,173,42,48,7,23,2593/2003/3123,永遠の生命; 英雄の一撃; バンディットバイト,敵全体にPHYダメージ、PHYの一番低い敵に出血 | 先頭の敵にPHYの70〜80％分ダメージを与え、自分のPHYを10％アップ | 最後尾の敵のHPに、自分のPHYの40%-50%分ダメージ,1134,冥府への旅,初めて自分のHPが25%未満になった後、100%の確率で発動 : 自分のPHYを、自分のPHYの500%分アップ / 自分のAGIを、自分のAGIの500%分アップ / 自分のHPを、自分の最大HPの40%分回復
1152,ゴースト・葛飾北斎,Ghost Hokusai,Image/Enemies/895.png,1374,44,155,254,61,6,20,33,2632/2631/3004,狩人の恋唄; バガヴァッド・ギーター; グリーンリース,状態異常解除 | 状態異常解除 | 先頭の味方のPHY / AGIをINTの15％分アップ,1167,富嶽三十六景,自分がActiveSkillでダメージを受けた後、45%の確率で発動 : 自分のPHYを、自分が受けたダメージの15%分アップ / 味方全員のINTを、自分が受けたダメージの80%-90%分アップ / 味方全員のHPを、回復係数の5%分回復
1153,ゴースト・那須与一,Ghost Nasu no Yoichi,Image/Enemies/1153.png,1014,326,71,166,46,43,9,22,2155/2848/3126,裏切りの一撃; 全ての炎を司りし者; ナイトメアトリック,先頭の敵にPHYの60〜70％分ダメージを与え、混乱状態にさせることがある。最もHPの低い味方のPHYをこのヒーローのPHYの10％アップ | 一番PHYの高い敵のHPに、自分のPHYの55%-65%分ダメージ / 一番PHYの高い敵のHPに、対象のPHY増加分の25%-30%分ダメージ / 一番PHYの高い敵のHPに、対象のINT増加分の25%-30%分ダメージ | 先頭の敵のHPに、自分のPHYの20%分ダメージ / 先頭の敵を恐怖状態にすることがある,1175,南無八幡大菩薩,自分がActiveSkillを使用した後、45%の確率で発動 : 自分のPHYを、自分のPHY低下分の70%分アップ / 先頭の味方のHPを、自分のPHYの50%分回復 / 最後尾の敵を気絶状態にすることがある
1154,ゴースト・ジョージ・ワシントン,Ghost George Washington,Image/Enemies/452.png,1044,104,310,174,45,14,39,22,2527/2381/3001,雑賀衆; 崩城の一撃; ブラックシャウト,最もAGIの高い敵にINTの50-60%ダメージを与え、最もAGIの高い敵を混乱状態にすることがある。最もAGIの高い敵のINTを5％ダウン | 先頭の敵にINTの55〜65％分ダメージを与え、自分のINTバフの25％分INTアップし、自分に10％を回復 | 先頭の敵にINTの40~50%分ダメージ,1004,1stプレジデント,自分がActiveSkillを使用した後、25%の確率で発動 : 味方全員のINTを、自分のINTの30%分アップ / 味方全員のAGIを、自分のINTの30%分アップ
1155,ゴースト・アインシュタイン,Ghost Albert Einstein,Image/Enemies/427.png,984,81,270,271,42,10,34,34,2671/2027/3008,サラブーエ伯爵のコレクション; カーテンコール; ホワイトキャンディー,INTイチゴ | 最もHPが低い味方に70〜80%の回復効果を与え、自分のINTを10％アップ | 味方全体に20%の回復効果を与える,1030,相対性理論,自分がActive時40%の確率で、味方全体のPHY / AGIをINTの30%分アップ
1156,ゴースト・源義経,Ghost Minamoto no Yoshitsune,Image/Enemies/459.png,1005,302,42,249,44,39,5,32,2793/2687/3002,はかいこうせん; 雷獣の嘶き; レッドストライク,最もMAXHPが高い敵のHPに、自分のPHYの90%-95%分ダメージ / 最もMAXHPが高い敵を気絶状態にすることがある / 自分のHPに、そのACTIONで対象に与えたダメージの10%-20%分ダメージ / 自分を気絶状態にすることがある | PHY回復3回 | 先頭の敵にPHYの40~60%分ダメージ,1113,鵯越の逆落とし,自分がActiveSkillを使用した後、50%の確率で発動 : 自分のAGIを、自分のAGIの20%分アップ / 一番INTの高い敵のPHYを、自分のPHYの20%分ダウン / 一番INTの高い敵を恐怖にすることがある
1157,ゴースト・リチャード1世,Ghost Richard I,Image/Enemies/426.png,1008,275,74,309,41,34,8,37,2783/2608/3002,メドゥーサの呪い; 悪魔だからな; レッドストライク,"先頭の敵のHPに、自分のPHYの35%-40%分ダメージ / 先頭の敵のAGIを、自分のPHYの20%分ダウン | 一番HPの低い味方のHPを、PHY回復係数の70%~80%分回復,自分のPHYを、自分のPHYの15%分アップ | 先頭の敵にPHYの40~60%分ダメージ",1151,騎士道の華,アクティブ40%、自分のPHY30%アップ、一番AGIの高い敵のPHYを対象のAGIの30%ダウン、一番AGIの高い敵を出血状態にする
1158,ゴースト・アレキサンダー,Ghost Alexander the Great,Image/Enemies/463.png,753,92,371,207,33,12,49,26,2620/2015/3001,グランダルメ攻撃縦隊; グランダルメ一斉射撃; ブラックシャウト,敵全体にINTの45〜50%ダメージを与え、自分のINTを15％アップ | 敵全体にINTの45〜50%ダメージを与え、自分のINTを10％アップ | 先頭の敵にINTの40~50%分ダメージ,1111,征服王の偉業,初死亡時、先頭の味方にこのヒーローのPHYとINTとAGIのそれぞれ120％-140%分アップ
1159,ゴースト・レオナルド・ダ・ビンチ,Ghost Leonardo da Vinci,Image/Enemies/464.png,1110,93,338,155,47,12,42,19,2832/2421/3001,セージファイヤー; 太古のドライベリー; ブラックシャウト,最後尾の敵のHPに、自分のINTの50%分ダメージ / 中衛の敵のHPに、自分のINTの75%分ダメージ / 先頭の敵を混乱状態にすることがある | 前衛の敵にINTの60％分ダメージ、中衛の敵にINTの40％分ダメージ、後衛の敵にINTの20％分ダメージ。最もINTの高い敵を毒状態にすることがある [LE3-Blueberry] / 前衛の敵にINTの60％分ダメージ、中衛の敵にINTの40％分ダメージ、後衛の敵にINTの20％分ダメージ。最もINTの高い敵を毒状態にすることがある | 先頭の敵にINTの40~50%分ダメージ,1005,モナリザ,初めてHP60%未満になった時、敵全員にINTの80%分ダメージ
1160,ゴースト・ブリュンヒルド,Ghost Brunhild,Image/Enemies/473.png,822,322,53,226,38,45,7,30,2593/2413/3002,永遠の生命; リヴァイアサン; レッドストライク,敵全体にPHYダメージ、PHYの一番低い敵に出血 | 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ [LE2-Ocean] / 前衛の敵にPHYの20％分ダメージ、中衛の敵に40%分のダメージ、後衛の敵に85%分のダメージ | 先頭の敵にPHYの40~60%分ダメージ,1134,冥府への旅,初めて自分のHPが25%未満になった後、100%の確率で発動 : 自分のPHYを、自分のPHYの500%分アップ / 自分のAGIを、自分のAGIの500%分アップ / 自分のHPを、自分の最大HPの40%分回復
1161,ゴースト・アインシュタイン,Ghost Albert Einstein,Image/Enemies/427.png,1104,73,343,196,46,9,42,23,2782/3008/2577,希望の燐光; ホワイトキャンディー; 呪われた神酒,一番HPの低い味方のHPを、回復係数の70%-80%分回復 / 先頭の味方のINTを、自分のINTの15%分アップ | 味方全体に20%の回復効果を与える | 一番HPの低い味方のHPを、回復係数の50-60%分回復し、敵全員のPHY/AGIを対象のPHY/AGI増加分の40%ダウン,1030,相対性理論,自分がActive時40%の確率で、味方全体のPHY / AGIをINTの30%分アップ
1162,ゴースト・リチャード1世,Ghost Richard I,Image/Enemies/426.png,957,329,79,211,41,43,10,26,3126/2469/2470,ナイトメアトリック; 温州路; 仏の掌,先頭の敵のHPに、自分のPHYの20%分ダメージ / 先頭の敵を恐怖状態にすることがある | 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ [LE9 - Tangerine] / 敵全体のPHYをこのヒーローのPHYの10%分ダウンし、最後尾の敵にこのヒーローのPHYの60％分ダメージ | 敵全体のPHYをこのヒーローのPHYの9%分ダウンし、最後尾の敵にこのヒーローのPHYの50％分ダメージ [LE9 - Tangerine],1151,騎士道の華,アクティブ40%、自分のPHY30%アップ、一番AGIの高い敵のPHYを対象のAGIの30%ダウン、一番AGIの高い敵を出血状態にする
1163,ゴースト・源義経,Ghost Minamoto no Yoshitsune,Image/Enemies/459.png,1059,238,46,301,46,31,5,38,2696/2631/3129,ノルウェーの森; バガヴァッド・ギーター; バックパス,先頭＋中衛PHY | 状態異常解除 | 最後尾の味方のINTを、自分のPHYの15%分アップ / 最後尾の味方のAGIを、自分のPHYの15%分アップ,1113,鵯越の逆落とし,自分がActiveSkillを使用した後、50%の確率で発動 : 自分のAGIを、自分のAGIの20%分アップ / 一番INTの高い敵のPHYを、自分のPHYの20%分ダウン / 一番INTの高い敵を恐怖にすることがある
1164,ゴースト・武則天,Ghost Wu Zetian,Image/Enemies/1164.png,1044,66,284,187,48,9,38,25,2833/2833/3003,樹の種火; 樹の種火; ブルーブロッサム,最後尾の敵のHPに、自分のINTの50%分ダメージ / 中衛の敵のHPに、自分のINTの70%分ダメージ / 先頭の敵を混乱状態にすることがある | 最後尾の敵のHPに、自分のINTの50%分ダメージ / 中衛の敵のHPに、自分のINTの70%分ダメージ / 先頭の敵を混乱状態にすることがある | 先頭の味方のINT / AGIをINTの10％分アップ,1180,聖神皇帝,アクティブ40%発動/味方全員の出血を100%解除/先頭の味方のINTを、自分のINTの40%分アップ/一番AGIの高い味方に100%の確率でバリア
1165,ゴースト・ヴァスコ・ダ・ガマ,Ghost Vasco da Gama,Image/Enemies/1165.png,1317,27,27,240,72,5,4,39,2656/2632/3125,ローシュ・ハッシャーナー; 狩人の恋唄; シープソング,他人バリア | 状態異常解除 | 先頭の敵のHPに、自分のINTの30%分ダメージ / 先頭の敵を睡眠状態にすることがある,1183,サン・ガブリエル,自分がActive Skillを使用した後、75%の確率で発動/自分を100%デコイ状態にする/自分のAGIを自分のAGIの5%アップ
1166,ゴースト・武則天,Ghost Wu Zetian,Image/Enemies/1164.png,1035,74,307,155,47,11,41,21,2527/2527/3003,雑賀衆; 雑賀衆; ブルーブロッサム,最もAGIの高い敵にINTの50-60%ダメージを与え、最もAGIの高い敵を混乱状態にすることがある。最もAGIの高い敵のINTを5％ダウン | 最もAGIの高い敵にINTの50-60%ダメージを与え、最もAGIの高い敵を混乱状態にすることがある。最もAGIの高い敵のINTを5％ダウン | 先頭の味方のINT / AGIをINTの10％分アップ,1180,聖神皇帝,アクティブ40%発動/味方全員の出血を100%解除/先頭の味方のINTを、自分のINTの40%分アップ/一番AGIの高い味方に100%の確率でバリア
1167,ゴースト・アレキサンダー,Ghost Alexander the Great,Image/Enemies/463.png,789,293,102,276,34,38,13,35,2063/3002/2518,天下統一の一斬; レッドストライク; パラケルススの一閃,先頭の敵にPHYの65〜75％分ダメージを与え、先頭の敵のPHYを自分のPHYの10％分ダウン | 先頭の敵にPHYの40~60%分ダメージ | 最もAGIの高い敵にPHYの60-70%ダメージを与え、最もAGIの高い敵を恐怖状態にすることがある。最もAGIの高い敵のPHYを10％ダウン,1111,征服王の偉業,初死亡時、先頭の味方にこのヒーローのPHYとINTとAGIのそれぞれ120％-140%分アップ
1168,ゴースト・織田信長,Ghost Nobunaga Oda,Image/Enemies/450.png,975,444,79,160,39,53,9,19,2619/2754/3002,天の一撃; 万理一空; レッドストライク,先頭の敵にPHYの70〜80％分ダメージを与え、自分のPHYを15％アップ | 一番PHYの低い敵のHPに、自分のPHYの50%-55%分ダメージ / 一番PHYの低い敵のHPに、自分のPHYの15%-20%分ダメージ / 最後尾の味方のPHYを、自分のPHYの10%分アップ | 先頭の敵にPHYの40~60%分ダメージ,1001,天下布武,自分がActiveSkillを使用した後、25%の確率で発動 : 先頭の敵のHPに、自分のPHYの150%-200%分ダメージ
1169,ゴースト・織田信長,Ghost Nobunaga Oda,Image/Enemies/450.png,957,423,76,164,39,52,9,20,2003/2754/3002,英雄の一撃; 万理一空; レッドストライク,先頭の敵にPHYの70〜80％分ダメージを与え、自分のPHYを10％アップ | 一番PHYの低い敵のHPに、自分のPHYの50%-55%分ダメージ / 一番PHYの低い敵のHPに、自分のPHYの15%-20%分ダメージ / 最後尾の味方のPHYを、自分のPHYの10%分アップ | 先頭の敵にPHYの40~60%分ダメージ,1001,天下布武,自分がActiveSkillを使用した後、25%の確率で発動 : 先頭の敵のHPに、自分のPHYの150%-200%分ダメージ
1170,ゴースト・卑弥呼,Ghost Himiko,Image/Enemies/448.png,1047,100,375,117,45,13,48,14,2570/2526/3008,聖体礼儀; 毛利秀包の号令; ホワイトキャンディー,一番PHYの低い敵のHPに自分のINTの55-65%ダメージ、一番PHYの低い敵のHPに自分のINT低下分の62-66%ダメージ | 最もAGIの高い敵にINTの55-65%ダメージを与え、最もAGIの高い敵を混乱状態にすることがある。最もAGIの高い敵のINTを10％ダウン | 味方全体に20%の回復効果を与える,1055,鬼道,バトル開始時、味方と敵全てのINTをINTの50％分ダウン
1171,ゴースト・那須与一,Ghost Nasu no Yoichi,Image/Enemies/1153.png,897,275,71,250,41,37,9,33,2518/2561/3002,パラケルススの一閃; 金剛; レッドストライク,最もAGIの高い敵にPHYの60-70%ダメージを与え、最もAGIの高い敵を恐怖状態にすることがある。最もAGIの高い敵のPHYを10％ダウン | 一番PHYの低い敵のHPに自分のPHYの65-75%ダメージ、一番PHYの低い敵のINTを自分のPHYの10%ダウン | 先頭の敵にPHYの40~60%分ダメージ,1175,南無八幡大菩薩,自分がActiveSkillを使用した後、45%の確率で発動 : 自分のPHYを、自分のPHY低下分の70%分アップ / 先頭の味方のHPを、自分のPHYの50%分回復 / 最後尾の敵を気絶状態にすることがある
1172,ゴースト・チンギス・ハン,Ghost Genghis Khan,Image/Enemies/451.png,879,340,61,265,37,43,7,33,2561/2561/3002,金剛; 金剛; レッドストライク,一番PHYの低い敵のHPに自分のPHYの65-75%ダメージ、一番PHYの低い敵のINTを自分のPHYの10%ダウン | 一番PHYの低い敵のHPに自分のPHYの65-75%ダメージ、一番PHYの低い敵のINTを自分のPHYの10%ダウン | 先頭の敵にPHYの40~60%分ダメージ,1058,蒼狼,自分がActiveSkillでダメージを受けた後、100%の確率で発動 : 先頭の敵のHPに、自分のPHYの40%分ダメージ / 自分のCHARGEを、敵全体のAGI増加分合計の25%-35%分アップ
1173,ゴースト・安倍晴明,Ghost Abe no Seimei,Image/Enemies/428.png,948,81,350,173,42,11,45,22,2016/2739/3008,三銃士の一斉射撃; シューティング・スター; ホワイトキャンディー,敵全体にINTの40〜45%ダメージを与え、自分のINTを5％アップ | 敵全員のHPに、自分のINTの30%-40%分ダメージ / 自分のAGIを、自分のINTの5%分アップ / 最もMAXHPが高い敵のHPに、自分のAGI増加分の26%分ダメージ | 味方全体に20%の回復効果を与える,1136,急急如律令,最後尾の敵がActiveSkillを使用した後、50%の確率で発動 : 一番INTの高い敵のINTを、対象のINTの20%分ダウン / 一番INTの高い敵を睡眠にすることがある / 一番HPの低い味方のHPを、自分の最大HPの15%-20%分回復
1174,ゴースト・葛飾北斎,Ghost Hokusai,Image/Enemies/895.png,1125,38,315,182,50,6,41,23,2833/2359/3008,樹の種火; 策士の舞; ホワイトキャンディー,最後尾の敵のHPに、自分のINTの50%分ダメージ / 中衛の敵のHPに、自分のINTの70%分ダメージ / 先頭の敵を混乱状態にすることがある | 敵全体にINTの35〜40%ダメージを与え、最もPHYの高い味方に10%の回復効果。自分のINTをこのヒーローのINTの10％分アップ | 味方全体に20%の回復効果を与える,1167,富嶽三十六景,自分がActiveSkillでダメージを受けた後、45%の確率で発動 : 自分のPHYを、自分が受けたダメージの15%分アップ / 味方全員のINTを、自分が受けたダメージの80%-90%分アップ / 味方全員のHPを、回復係数の5%分回復
1175,ゴースト・諸葛亮,Ghost Zhuge Liang,Image/Enemies/596.png,1038,41,370,203,44,5,46,25,2832/2639/3008,セージファイヤー; 織女星の蒼き煌めき; ホワイトキャンディー,最後尾の敵のHPに、自分のINTの50%分ダメージ / 中衛の敵のHPに、自分のINTの75%分ダメージ / 先頭の敵を混乱状態にすることがある | 最後尾INT攻撃と睡眠 | 味方全体に20%の回復効果を与える,1085,死せる孔明生ける仲達を走らす,初めて自分が死亡した後、100%の確率で発動 : 先頭の敵のHPに、敵全体のPHY/INT/AGI増加分合計の55%分ダメージ / 敵全員のPHYを、対象のPHY増加分の100%分ダウン / 敵全員のINTを、対象のINT増加分の100%分ダウン / 敵全員のAGIを、対象のAGI増加分の100%分ダウン / 敵全員をバインドにすることがある
1176,ゴースト・卑弥呼,Ghost Himiko,Image/Enemies/448.png,948,99,394,152,40,13,49,18,2569/2569/3125,友好の証; 友好の証; シープソング,一番PHYの低い敵のHPに自分のINTの55-65%ダメージ、一番PHYの低い敵のHPに自分のINT低下分の62-66%ダメージ | 一番PHYの低い敵のHPに自分のINTの55-65%ダメージ、一番PHYの低い敵のHPに自分のINT低下分の62-66%ダメージ | 先頭の敵のHPに、自分のINTの30%分ダメージ / 先頭の敵を睡眠状態にすることがある,1055,鬼道,バトル開始時、味方と敵全てのINTをINTの50％分ダウン
